Date: Time,TimeSinceLoad(s),PPID,TimeStamp (Shimmer),Start,End,Peaks Number,Average Peak Amplitude,Mean,Median,Min Value,Max Value,Max Absolute Amplitude,Variance,Standard Deviation,Absolute Deviation,Kurtosis,Skewness,FP2 Theta,FP2 Alpha-Low,FP2 Alpha-High,FP2 Beta,FP2 Gamma,F4 Theta,F4 Alpha-Low,F4 Alpha-High,F4 Beta,F4 Gamma,F8 Theta,F8 Alpha-Low,F8 Alpha-High,F8 Beta,F8 Gamma,C4 Theta,C4 Alpha-Low,C4 Alpha-High,C4 Beta,C4 Gamma,P7 Theta,P7 Alpha-Low,P7 Alpha-High,P7 Beta,P7 Gamma,P4 Theta,P4 Alpha-Low,P4 Alpha-High,P4 Beta,P4 Gamma,P8 Theta,P8 Alpha-Low,P8 Alpha-High,P8 Beta,P8 Gamma,O2 Theta,O2 Alpha-Low,O2 Alpha-High,O2 Beta,O2 Gamma,FP1 Theta,FP1 Alpha-Low,FP1 Alpha-High,FP1 Beta,FP1 Gamma,Fz Theta,Fz Alpha-Low,Fz Alpha-High,Fz Beta,Fz Gamma,F3 Theta,F3 Alpha-Low,F3 Alpha-High,F3 Beta,F3 Gamma,F7 Theta,F7 Alpha-Low,F7 Alpha-High,F7 Beta,F7 Gamma,Cz Theta,Cz Alpha-Low,Cz Alpha-High,Cz Beta,Cz Gamma,O1 Theta,O1 Alpha-Low,O1 Alpha-High,O1 Beta,O1 Gamma,Pz Theta,Pz Alpha-Low,Pz Alpha-High,Pz Beta,Pz Gamma,P3 Theta,P3 Alpha-Low,P3 Alpha-High,P3 Beta,P3 Gamma,Mean PLF,Onsets,Average Heart Rate,Mean,Median,Min Value,Max Value,Max Absolute Amplitude,Variance,Standard Deviation,Absolute Deviation,Kurtosis,Skewness,BPM,IBI,SDNN,SDSD,RMSSD,PNN20,PNN50,HR_Mad,Breathing Rate,LF,HF,LF/HF,Past_experience,Label
0:26/12/2019 11:29:36.038,207.7094, 5D,502643.9323,10880,11519,106,0.589622642,3050.98125,3051,3046,3056,5.01875,5.724217527,2.392533705,2.0875,-1.15804419,0.020146036,0.004938137,0.007112227,0.006915035,0.001680565,0.000611594,0.001960119,0.002658878,0.00250071,0.00113512,0.000465099,0.003432049,0.004379754,0.004003347,0.002265092,0.001476434,0.000560803,0.001140848,0.001429085,0.000766669,0.000311652,0.002115019,0.002581653,0.002858596,0.002196024,0.001676944,0.001217303,0.001603168,0.001332378,0.000646257,0.000293558,0.002778649,0.003459269,0.00383425,0.006222713,0.00507843,0.002397795,0.002734726,0.003027915,0.002396132,0.001791322,0.006286924,0.007984184,0.007318581,0.0016129,0.000591097,0.002005904,0.003078298,0.003026994,0.000950223,0.000233588,0.002023381,0.003319304,0.003389524,0.001073717,0.0003174,0.003008117,0.004759481,0.005284264,0.00193802,0.000974001,0.000394865,0.000489088,0.00043279,0.000185713,5.51E-05,0.002400926,0.003567622,0.004850552,0.006576092,0.007378448,0.00032755,0.000398334,0.00039963,0.000284147,0.0001123,0.000866829,0.001325891,0.001378962,0.00112213,0.000940788,0.874618382,86,87.08751692,1399.004407,1309.157471,1198.53479,2087.179443,688.1750368,38933.25481,197.3151155,126.0110467,1.036555203,1.534297349,86.90095847,690.4411765,30.15014107,12.29473965,20.54652843,0.357142857,0.011904762,23.4375,0.238736742,10328.92251,12020.33992,0.859287057,1,2
0:26/12/2019 11:29:38.539,210.2112, 5D,502646.4308,11200,11839,96,0.578125,3050.590625,3050,3045,3056,5.590625,6.461257825,2.541900436,2.09375,-0.821221445,0.021651708,0.007846652,0.007493326,0.006646558,0.002299272,0.000791323,0.002818516,0.00323882,0.002869895,0.001222659,0.000515223,0.004735408,0.005352067,0.004343194,0.002600041,0.001948538,0.000741219,0.001662931,0.001752011,0.000888402,0.000261072,0.003338429,0.005834003,0.005008615,0.003355707,0.001755488,0.001366663,0.001754898,0.001524375,0.000777071,0.000295824,0.002448979,0.003250318,0.004090149,0.005066919,0.003782449,0.002935563,0.002629939,0.002130819,0.002141058,0.001191943,0.009037077,0.011300312,0.009730866,0.002191677,0.00070438,0.003081648,0.004205102,0.003982373,0.001016892,0.000247908,0.003598687,0.005832429,0.004526203,0.001199347,0.000292576,0.005845474,0.008081552,0.00731582,0.001979881,0.000947829,0.000544967,0.000669244,0.000581884,0.000197171,5.12E-05,0.002472322,0.00407729,0.006461938,0.007096096,0.006763038,0.000424574,0.000588072,0.000696601,0.000252947,0.000106421,0.001362587,0.002539359,0.002886784,0.001738419,0.000795633,0.894389321,86,87.08751692,1399.004407,1309.157471,1198.53479,2087.179443,688.1750368,38933.25481,197.3151155,126.0110467,1.036555203,1.534297349,86.90095847,690.4411765,30.15014107,12.29473965,20.54652843,0.357142857,0.011904762,23.4375,0.238736742,10328.92251,12020.33992,0.859287057,1,2
0:26/12/2019 11:29:41.042,212.7135, 5D,502648.9324,11520,12159,80,0.61875,3044.646875,3045,3034,3052,10.646875,21.44944249,4.631354282,4.025,-1.005348018,-0.416148446,0.009447494,0.00989489,0.00833673,0.00239382,0.001025307,0.003835773,0.004545885,0.003575752,0.001388872,0.000571647,0.005447877,0.006335157,0.005096608,0.0028698,0.002446817,0.000816798,0.001775181,0.002288349,0.000926636,0.000391974,0.003242885,0.006178138,0.005066366,0.003059964,0.002230811,0.001887266,0.002059501,0.00180296,0.000772232,0.000309718,0.004544522,0.005565412,0.005803814,0.008973493,0.005343144,0.003351787,0.003456397,0.003215201,0.00265756,0.001339563,0.010270209,0.013979124,0.012336714,0.002525204,0.000667301,0.00368291,0.005806634,0.004849471,0.001138488,0.000233807,0.004463283,0.007602674,0.005788805,0.00142437,0.000253673,0.006650289,0.010539583,0.008619001,0.002393957,0.000880969,0.000568829,0.000881983,0.000683765,0.00021489,5.09E-05,0.003083391,0.005338338,0.006500999,0.006493637,0.006434827,0.000445478,0.000647427,0.000793653,0.00024342,0.000101288,0.001506583,0.00308142,0.003745738,0.001701783,0.000874643,0.886636906,86,87.08751692,1399.004407,1309.157471,1198.53479,2087.179443,688.1750368,38933.25481,197.3151155,126.0110467,1.036555203,1.534297349,86.90095847,690.4411765,30.15014107,12.29473965,20.54652843,0.357142857,0.011904762,23.4375,0.238736742,10328.92251,12020.33992,0.859287057,1,2
0:26/12/2019 11:29:43.544,215.2151, 5D,502651.432,11840,12479,95,0.594736842,3036.864063,3036,3030,3047,10.1359375,19.5980805,4.426971933,3.8265625,-1.2666854,0.336980238,0.006847613,0.007399577,0.005301422,0.00176493,0.001037035,0.002832784,0.002937675,0.002378602,0.001247628,0.000715959,0.004489685,0.004008862,0.003162179,0.003037047,0.002774445,0.000689798,0.001948731,0.003209242,0.001195136,0.000706489,0.002586754,0.002924677,0.003217888,0.00233666,0.00244078,0.001269716,0.001415758,0.001309289,0.000755562,0.00044246,0.005012389,0.007047304,0.00846075,0.014206637,0.009524583,0.002335937,0.003103424,0.003409589,0.003403781,0.0022378,0.007933417,0.009265568,0.007595758,0.001854507,0.000641493,0.002077822,0.003540239,0.002629056,0.000772895,0.000229674,0.002774219,0.004489112,0.003278522,0.00105677,0.000270526,0.007810481,0.008307783,0.006116364,0.002131371,0.001100077,0.000358207,0.000502262,0.000325623,0.000131398,4.73E-05,0.002933284,0.004827745,0.006024065,0.006908824,0.006107875,0.000279059,0.000408069,0.000410828,0.000223561,0.000103575,0.001152518,0.001953376,0.002462922,0.001125334,0.000987635,0.885298618,86,87.08751692,1399.004407,1309.157471,1198.53479,2087.179443,688.1750368,38933.25481,197.3151155,126.0110467,1.036555203,1.534297349,86.90095847,690.4411765,30.15014107,12.29473965,20.54652843,0.357142857,0.011904762,23.4375,0.238736742,10328.92251,12020.33992,0.859287057,1,2
0:26/12/2019 11:29:46.024,217.696, 5D,502653.9117,12160,12799,100,0.62,3029.521875,3031,3021,3037,8.521875,17.53316706,4.187262478,3.61875,-1.359255767,-0.244017007,0.006394285,0.005071507,0.002935127,0.00186282,0.001177776,0.002190587,0.002743408,0.001981663,0.00079317,0.000642109,0.004265968,0.004617291,0.002712924,0.002241984,0.002503882,0.000570933,0.001263355,0.001953083,0.00099426,0.000608074,0.002213082,0.002427686,0.002487568,0.002083433,0.001980553,0.000919992,0.000927035,0.001072822,0.000773909,0.000435797,0.002895702,0.006391192,0.007467159,0.012715862,0.0120658,0.002259973,0.002213077,0.002558322,0.003253865,0.002669584,0.008081831,0.005586109,0.003690707,0.00163746,0.000829378,0.002031239,0.002775364,0.001954389,0.000578919,0.000220091,0.002476161,0.003418858,0.002268106,0.000747749,0.000305704,0.00875096,0.006066893,0.003654658,0.002258956,0.001482466,0.000369497,0.000508534,0.000360808,0.000129811,4.89E-05,0.003187701,0.004088795,0.005043688,0.008940829,0.007412468,0.000237682,0.000278479,0.000264173,0.000185853,0.000137184,0.000952803,0.001330668,0.001449894,0.001118383,0.00118852,0.877804631,86,87.08751692,1399.004407,1309.157471,1198.53479,2087.179443,688.1750368,38933.25481,197.3151155,126.0110467,1.036555203,1.534297349,86.90095847,690.4411765,30.15014107,12.29473965,20.54652843,0.357142857,0.011904762,23.4375,0.238736742,10328.92251,12020.33992,0.859287057,1,2
0:26/12/2019 11:29:48.536,220.2083, 5D,502656.4307,12480,13119,100,0.6,3021.4,3022,3011,3033,11.6,27.8084507,5.273371853,4.571875,-1.045943581,0.066088532,0.005467411,0.004763308,0.002606937,0.001900521,0.001158545,0.002156289,0.002661525,0.001899468,0.000873685,0.000738744,0.005617784,0.006250722,0.003626297,0.002505246,0.002422502,0.00083335,0.001053032,0.001061968,0.000819881,0.000583816,0.001596261,0.00174718,0.00188281,0.002075502,0.001848277,0.001010906,0.000783507,0.000747836,0.000703298,0.000354312,0.003137713,0.00480573,0.005892123,0.012158934,0.013346469,0.001780179,0.001440831,0.001654501,0.002770806,0.002769338,0.005916232,0.00423466,0.002881572,0.001420098,0.000740487,0.002062848,0.00242992,0.001644405,0.000594131,0.000228975,0.001669859,0.002173996,0.00157021,0.000692639,0.000376267,0.007900002,0.00469178,0.002690046,0.00259661,0.001326541,0.000284482,0.000411421,0.000335987,0.000144299,5.54E-05,0.002228543,0.003017767,0.004016628,0.008575446,0.011215903,0.000222875,0.000233464,0.000213017,0.000179229,0.00017313,0.001204758,0.001129536,0.000897457,0.001153809,0.001280982,0.889444655,86,87.08751692,1399.004407,1309.157471,1198.53479,2087.179443,688.1750368,38933.25481,197.3151155,126.0110467,1.036555203,1.534297349,86.90095847,690.4411765,30.15014107,12.29473965,20.54652843,0.357142857,0.011904762,23.4375,0.238736742,10328.92251,12020.33992,0.859287057,1,2
0:26/12/2019 11:29:51.038,222.71, 5D,502658.9306,12800,13439,97,0.567010309,3012.757813,3012,3004,3023,10.2421875,22.93499364,4.789049346,4.1234375,-1.057111391,0.124462605,0.003587704,0.003626006,0.003077091,0.001820643,0.001120253,0.002143176,0.002223723,0.001606076,0.001150816,0.000845264,0.003861452,0.003621683,0.002755726,0.002770995,0.002489408,0.000788668,0.001041295,0.001333104,0.000865672,0.000654896,0.001733545,0.001720441,0.001550375,0.001875657,0.001607203,0.000879752,0.00088724,0.000772559,0.000567743,0.000435076,0.003070152,0.00333792,0.005031625,0.012914282,0.01183243,0.001531024,0.001576398,0.001890581,0.002533751,0.002648862,0.00348365,0.002851959,0.003509662,0.001642092,0.000738271,0.001739619,0.00162525,0.001648916,0.000768426,0.000302545,0.00172155,0.001731526,0.001695056,0.000870693,0.000442321,0.004249728,0.002542444,0.002817833,0.00233797,0.001295222,0.000263346,0.0002857,0.000274527,0.000169489,6.44E-05,0.002905566,0.004246646,0.004940613,0.007650265,0.00990325,0.000251603,0.000274869,0.000296373,0.000215495,0.000151467,0.000867576,0.001014122,0.001175895,0.001411752,0.001196221,0.888252264,86,87.08751692,1399.004407,1309.157471,1198.53479,2087.179443,688.1750368,38933.25481,197.3151155,126.0110467,1.036555203,1.534297349,86.90095847,690.4411765,30.15014107,12.29473965,20.54652843,0.357142857,0.011904762,23.4375,0.238736742,10328.92251,12020.33992,0.859287057,1,2
0:26/12/2019 11:29:53.519,225.19, 5D,502661.4129,13120,13759,88,0.545454545,3005.290625,3005,2997,3013,8.290625,16.88254108,4.10883695,3.39375,-0.820402745,-0.081368216,0.003907609,0.003640876,0.003588127,0.002059262,0.001768065,0.001735586,0.00209733,0.001666919,0.001179761,0.00100304,0.003351544,0.003381624,0.002522241,0.002806513,0.002766585,0.000757482,0.001311266,0.001711856,0.001041218,0.000898695,0.001653967,0.002522667,0.002658152,0.002585319,0.002077385,0.001000565,0.001176858,0.001100062,0.000956719,0.000681114,0.004121537,0.005792158,0.008128156,0.019342514,0.025789281,0.001854902,0.002809225,0.003792548,0.004900604,0.004337185,0.005143608,0.003804423,0.004021404,0.002559441,0.001404447,0.001546806,0.00175507,0.001978175,0.000959174,0.000384705,0.002215275,0.002222558,0.002173682,0.001056146,0.00057911,0.005711189,0.003956543,0.003045521,0.002187398,0.001763381,0.000316859,0.000340799,0.000311486,0.000213987,9.65E-05,0.003346526,0.006456596,0.006840114,0.011871859,0.012316965,0.000298847,0.000346112,0.000329171,0.000340943,0.000238006,0.000754074,0.00118253,0.001280523,0.001729885,0.001710918,0.881547755,86,86.27077359,1398.340105,1309.157471,1198.53479,2087.179443,688.8393381,38847.23934,197.0970303,125.3623904,1.069626041,1.544243268,86.0963566,696.8936012,37.26870483,13.29284898,21.60915809,0.385542169,0.012048193,23.4375,0.068378406,52105.49448,15722.61395,3.314047819,1,2
0:26/12/2019 11:29:56.043,227.7143, 5D,502663.9335,13440,14079,94,0.579787234,2998.782813,2998,2990,3006,8.7828125,14.69923464,3.833958091,3.2109375,-0.990816201,0.010517255,0.006569028,0.006132714,0.00526383,0.002758954,0.002474237,0.002081459,0.002284107,0.001635583,0.001059829,0.001136304,0.004915239,0.00443356,0.003045003,0.002333172,0.003170919,0.00074039,0.00134015,0.001776932,0.00122912,0.001272914,0.002200582,0.002608091,0.002921479,0.00296163,0.002486171,0.001037333,0.001032143,0.000952403,0.001168703,0.00079937,0.006302655,0.009452781,0.013122175,0.027733405,0.044564485,0.00216854,0.003178974,0.003706961,0.006007765,0.005888808,0.011033631,0.009067864,0.006659798,0.003053554,0.001684088,0.002335172,0.002739933,0.002668674,0.001119933,0.000394597,0.003372915,0.00340974,0.003074004,0.001171311,0.0005461,0.008533665,0.007197651,0.005012471,0.002772911,0.002242359,0.000422407,0.000389632,0.00028612,0.00019553,0.000109769,0.002915243,0.005228167,0.005963469,0.012679963,0.015488588,0.000330994,0.000384479,0.000304608,0.000364979,0.000316541,0.000561578,0.001220761,0.001393224,0.001842417,0.001755236,0.886337786,86,86.27077359,1398.340105,1309.157471,1198.53479,2087.179443,688.8393381,38847.23934,197.0970303,125.3623904,1.069626041,1.544243268,86.0963566,696.8936012,37.26870483,13.29284898,21.60915809,0.385542169,0.012048193,23.4375,0.068378406,52105.49448,15722.61395,3.314047819,1,2
0:26/12/2019 11:29:58.589,230.2603, 5D,502666.4733,13760,14399,104,0.605769231,2991.628125,2991,2984,2999,7.628125,19.392009,4.403635884,4.034375,-1.55156217,0.092195599,0.008938109,0.006761415,0.004807233,0.002119813,0.001554601,0.002436058,0.002053053,0.001542506,0.000925077,0.000690628,0.005395375,0.003836433,0.00292448,0.002180434,0.002442978,0.000626895,0.000647209,0.000904689,0.000835711,0.000793971,0.003025521,0.00326037,0.002669089,0.002187847,0.002093122,0.001103317,0.000924108,0.000776768,0.000813174,0.000559236,0.004477837,0.006827131,0.009510323,0.02016116,0.028193278,0.002577057,0.002266685,0.002056958,0.003836001,0.004265542,0.01423575,0.011459469,0.006725651,0.002048903,0.001013965,0.003236987,0.003182153,0.002388478,0.000835797,0.000239968,0.005006354,0.003961004,0.002279555,0.000837542,0.000404969,0.013919885,0.010386769,0.006231074,0.002747905,0.00192335,0.000453226,0.000367615,0.000241777,0.000138697,6.31E-05,0.002660331,0.003238171,0.003771491,0.006717804,0.009445082,0.000382708,0.000346739,0.000248582,0.000212161,0.000181116,0.000880421,0.00141822,0.001235471,0.001292554,0.001179999,0.909225797,86,86.27077359,1398.340105,1309.157471,1198.53479,2087.179443,688.8393381,38847.23934,197.0970303,125.3623904,1.069626041,1.544243268,86.0963566,696.8936012,37.26870483,13.29284898,21.60915809,0.385542169,0.012048193,23.4375,0.068378406,52105.49448,15722.61395,3.314047819,1,2
0:26/12/2019 11:30:01.047,232.7186, 5D,502668.9313,14080,14719,105,0.614285714,2984.94375,2985,2979,2992,7.05625,10.10324726,3.178560564,2.740625,-1.117657518,-0.11714765,0.005938012,0.004469216,0.002540338,0.001390315,0.000848826,0.00196958,0.001459377,0.001217968,0.00086641,0.00048593,0.004638689,0.003160303,0.002321695,0.002285256,0.001835842,0.000614949,0.00063412,0.000989112,0.000659557,0.000452614,0.002577888,0.003040427,0.002478465,0.002032896,0.002317225,0.000971671,0.00110668,0.001040136,0.000678177,0.000516633,0.001980312,0.003145963,0.004769534,0.013091751,0.012224971,0.00242069,0.002422963,0.003039044,0.002895687,0.002890415,0.008530284,0.006127678,0.003996434,0.001469809,0.000994896,0.001838622,0.001764438,0.001346118,0.00069634,0.000214536,0.002988506,0.002592,0.001690834,0.000768158,0.000419492,0.008396531,0.006508889,0.005112114,0.002398778,0.001528835,0.0002669,0.000266701,0.000266423,0.000147901,5.22E-05,0.003049666,0.004555391,0.005523953,0.008119515,0.007639074,0.000353299,0.000328951,0.000328803,0.000201961,0.000135362,0.001093445,0.001422379,0.00111273,0.001232199,0.001047371,0.901441172,86,86.27077359,1398.340105,1309.157471,1198.53479,2087.179443,688.8393381,38847.23934,197.0970303,125.3623904,1.069626041,1.544243268,86.0963566,696.8936012,37.26870483,13.29284898,21.60915809,0.385542169,0.012048193,23.4375,0.068378406,52105.49448,15722.61395,3.314047819,1,2
0:26/12/2019 11:30:03.537,235.2085, 5D,502671.4314,14400,15039,95,0.642105263,2980.770313,2980,2977,2987,6.2296875,4.759367664,2.181597503,1.7171875,-0.205222497,0.680426944,0.008463538,0.006813312,0.004136102,0.002233819,0.001152784,0.002817371,0.002509269,0.002039539,0.001101769,0.00075876,0.006451992,0.005000058,0.003734637,0.002346464,0.00221969,0.000516687,0.000632276,0.00092039,0.000788938,0.000745473,0.001861187,0.001853797,0.001571438,0.002201781,0.002273719,0.001214636,0.00121456,0.000964663,0.00070853,0.00042297,0.004120331,0.005680001,0.007816569,0.015414506,0.01780008,0.003000295,0.003659332,0.004616863,0.003830347,0.003117501,0.012574061,0.007508809,0.004194932,0.001984133,0.000834766,0.002330518,0.002064043,0.001721556,0.000969928,0.000340723,0.003078991,0.002229806,0.001667006,0.000887616,0.000433414,0.008758968,0.006936461,0.003713105,0.002293097,0.001057596,0.00045491,0.000359847,0.000390014,0.000203723,8.21E-05,0.003792567,0.006210178,0.007358211,0.010193187,0.00904046,0.000328125,0.000342957,0.000348269,0.000306902,0.000183744,0.00080966,0.00108195,0.000940258,0.001336792,0.001279696,0.897610451,86,86.27077359,1398.340105,1309.157471,1198.53479,2087.179443,688.8393381,38847.23934,197.0970303,125.3623904,1.069626041,1.544243268,86.0963566,696.8936012,37.26870483,13.29284898,21.60915809,0.385542169,0.012048193,23.4375,0.068378406,52105.49448,15722.61395,3.314047819,1,2
0:26/12/2019 11:30:06.039,237.7111, 5D,502673.9263,14720,15359,95,0.626315789,2978.392188,2979,2973,2982,5.3921875,3.180846538,1.783492792,1.3765625,0.22030935,-0.637856697,0.007099798,0.005867649,0.004514091,0.0027359,0.002406485,0.00268437,0.00251447,0.001857549,0.001267714,0.001178151,0.006794202,0.004702735,0.003479289,0.002647613,0.004167325,0.000611734,0.00064535,0.000835255,0.001117061,0.001247647,0.002164524,0.001929816,0.001847356,0.003338802,0.003315483,0.001309987,0.00116495,0.00091536,0.000817515,0.000439051,0.005611297,0.007029023,0.008687557,0.018980177,0.030755504,0.003170713,0.0030638,0.002909879,0.004809432,0.003914042,0.011358492,0.006675026,0.004160745,0.001934166,0.001066811,0.001972568,0.001969625,0.0015645,0.000846726,0.000388076,0.003170423,0.00244518,0.001724087,0.001057001,0.00047567,0.009540342,0.007847246,0.004067948,0.002090539,0.00118342,0.000388107,0.000254897,0.000259364,0.000172684,9.07E-05,0.003283294,0.00572675,0.007926229,0.009873327,0.011724071,0.000297812,0.000332718,0.000333514,0.00034356,0.000203214,0.000759816,0.000987634,0.001171409,0.001766254,0.001973835,0.869664011,86,86.27077359,1398.340105,1309.157471,1198.53479,2087.179443,688.8393381,38847.23934,197.0970303,125.3623904,1.069626041,1.544243268,86.0963566,696.8936012,37.26870483,13.29284898,21.60915809,0.385542169,0.012048193,23.4375,0.068378406,52105.49448,15722.61395,3.314047819,1,2
0:26/12/2019 11:30:08.541,240.2132, 5D,502676.4315,15040,15679,93,0.586021505,2972.001563,2974,2958,2981,14.0015625,40.43974716,6.359225359,5.5390625,-1.100923086,-0.422415792,0.002943962,0.003177222,0.003179723,0.002468713,0.002231926,0.0016125,0.001690431,0.001158957,0.001122189,0.001169668,0.004570458,0.002724285,0.001655443,0.002623236,0.004325038,0.000682069,0.000754982,0.000954836,0.001140604,0.001109587,0.002809767,0.002870913,0.003690786,0.004597003,0.003521823,0.0008216,0.000763711,0.000819712,0.000783147,0.000505305,0.003541111,0.005737401,0.009380092,0.021276124,0.031381861,0.001944968,0.002156532,0.002397542,0.004160742,0.004064743,0.003962164,0.003513671,0.003223478,0.001764391,0.001210344,0.001030208,0.001379828,0.001398322,0.000796841,0.000259127,0.001431561,0.002128213,0.001665114,0.001096743,0.000481539,0.006554371,0.006002717,0.004931974,0.002218798,0.001342289,0.000230788,0.000230162,0.000260857,0.000203046,7.31E-05,0.002784658,0.004389055,0.005796994,0.011484664,0.015643187,0.000275271,0.00032437,0.000387252,0.000330088,0.000222931,0.000959739,0.001143649,0.001412422,0.001769882,0.002175262,0.870914717,86,86.27077359,1398.340105,1309.157471,1198.53479,2087.179443,688.8393381,38847.23934,197.0970303,125.3623904,1.069626041,1.544243268,86.0963566,696.8936012,37.26870483,13.29284898,21.60915809,0.385542169,0.012048193,23.4375,0.068378406,52105.49448,15722.61395,3.314047819,1,2
0:26/12/2019 11:30:11.067,242.7379, 5D,502678.957,15360,15999,100,0.6,2960.857813,2959,2950,2974,13.1421875,42.16597956,6.493533673,5.6328125,-1.163624337,0.331370753,0.003234413,0.00358892,0.004248656,0.002324233,0.00114052,0.001278981,0.001621123,0.001659147,0.001072684,0.000637613,0.003510126,0.002867006,0.002319097,0.002527942,0.001959797,0.000570948,0.000861139,0.001041408,0.000727942,0.000486817,0.002893441,0.003729603,0.003206375,0.003272881,0.003030849,0.000567214,0.000864192,0.000951403,0.000634281,0.000417372,0.003151838,0.003759943,0.005486129,0.009469093,0.01440679,0.001706782,0.001929773,0.002542905,0.002548661,0.003028398,0.004422283,0.005891096,0.006803357,0.00278918,0.000969274,0.001185795,0.001955078,0.002318747,0.000961477,0.000192643,0.001820579,0.003002496,0.003072382,0.001578658,0.000457478,0.008227109,0.008592523,0.008430916,0.00287919,0.00149677,0.000239605,0.000377048,0.000385508,0.000201166,5.73E-05,0.002489571,0.004340718,0.005075538,0.006786709,0.010603029,0.000278597,0.000460263,0.000513805,0.000216135,0.000144684,0.001199136,0.001858946,0.001525553,0.001548094,0.001466981,0.874074734,86,86.27077359,1398.340105,1309.157471,1198.53479,2087.179443,688.8393381,38847.23934,197.0970303,125.3623904,1.069626041,1.544243268,86.0963566,696.8936012,37.26870483,13.29284898,21.60915809,0.385542169,0.012048193,23.4375,0.068378406,52105.49448,15722.61395,3.314047819,1,2
